timestamp,datetime,connected,ping_time,jitter,packet_loss,udp_time,socket_time,http_time
1743669655.841378,2025-04-03 11:40:55,1,19.333333333333332,3.0550504633038935,0.0,16.971826553344727,35.51530838012695,375.38814544677734
1743669659.336571,2025-04-03 11:40:59,1,18.333333333333332,2.5166114784235836,0.0,17.69876480102539,18.12744140625,296.1385250091553
1743669662.727707,2025-04-03 11:41:02,1,19.333333333333332,2.081665999466133,0.0,16.828298568725586,38.15102577209473,319.6301460266113
1743669666.170298,2025-04-03 11:41:06,1,24.666666666666668,9.073771725877465,0.0,18.68295669555664,23.961782455444336,292.13929176330566
1743669669.583295,2025-04-03 11:41:09,1,18.333333333333332,2.3094010767585034,0.0,17.154693603515625,36.74149513244629,280.0419330596924
1743669672.971205,2025-04-03 11:41:12,1,22.0,5.291502622129181,0.0,16.320228576660156,32.881975173950195,298.71463775634766
1743669676.378604,2025-04-03 11:41:16,1,21.666666666666668,4.509249752822894,0.0,16.137361526489258,18.59307289123535,281.9657325744629
1743669679.760066,2025-04-03 11:41:19,1,18.0,2.6457513110645907,0.0,18.787622451782227,42.222023010253906,272.91226387023926
1743669683.161806,2025-04-03 11:41:23,1,25.333333333333332,6.6583281184793925,0.0,19.115686416625977,40.54450988769531,300.3394603729248
1743669686.603911,2025-04-03 11:41:26,1,20.0,1.0,0.0,18.288373947143555,18.268108367919922,308.65478515625
1743669690.013216,2025-04-03 11:41:30,1,19.666666666666668,0.5773502691896258,0.0,20.56431770324707,20.190715789794922,304.9468994140625
1743669693.428522,2025-04-03 11:41:33,1,19.666666666666668,1.5275252316519468,0.0,17.066240310668945,20.292043685913086,278.2626152038574
1743669696.79964,2025-04-03 11:41:36,1,21.666666666666668,4.041451884327381,0.0,18.438100814819336,37.50252723693848,284.3480110168457
1743669700.190548,2025-04-03 11:41:40,1,17.333333333333332,1.5275252316519468,0.0,17.504215240478516,16.459226608276367,282.20462799072266
1743669703.570645,2025-04-03 11:41:43,1,17.333333333333332,1.5275252316519468,0.0,26.904821395874023,42.55819320678711,357.3422431945801
1743669707.057178,2025-04-03 11:41:47,1,18.666666666666668,0.5773502691896258,0.0,19.203901290893555,37.278175354003906,294.7125434875488
1743669710.469984,2025-04-03 11:41:50,1,19.666666666666668,1.5275252316519468,0.0,16.7086124420166,21.764278411865234,275.1774787902832
1743669713.852869,2025-04-03 11:41:53,1,22.666666666666668,10.692676621563626,0.0,16.140460968017578,23.554563522338867,373.88038635253906
1743669717.397235,2025-04-03 11:41:57,1,17.333333333333332,1.1547005383792515,0.0,17.99154281616211,22.860288619995117,395.3521251678467
1743669720.913019,2025-04-03 11:42:00,1,17.666666666666668,2.081665999466133,0.0,19.169092178344727,42.4654483795166,299.43346977233887
1743669724.326464,2025-04-03 11:42:04,1,20.666666666666668,2.5166114784235836,0.0,18.84317398071289,20.43318748474121,275.84385871887207
1743669727.709923,2025-04-03 11:42:07,1,33.333333333333336,12.701705922171765,0.0,21.849393844604492,19.240140914916992,365.3285503387451
1743669731.181412,2025-04-03 11:42:11,1,20.0,3.605551275463989,0.0,22.005081176757812,34.034013748168945,307.92951583862305
1743669734.609253,2025-04-03 11:42:14,1,22.333333333333332,4.932882862316247,0.0,19.38939094543457,18.42522621154785,295.3789234161377
1743669738.005263,2025-04-03 11:42:18,1,22.333333333333332,2.5166114784235836,0.0,17.48347282409668,18.70584487915039,303.1010627746582
1743669741.421044,2025-04-03 11:42:21,1,19.333333333333332,4.041451884327381,0.0,20.211219787597656,33.94675254821777,297.67727851867676
1743669744.836378,2025-04-03 11:42:24,1,20.0,2.6457513110645907,0.0,15.475273132324219,20.999670028686523,277.4655818939209
1743669748.216812,2025-04-03 11:42:28,1,43.0,22.60530911091463,0.0,26.921987533569336,51.781415939331055,301.39660835266113
1743669751.702484,2025-04-03 11:42:31,1,23.0,6.244997998398398,0.0,18.182754516601562,22.815227508544922,311.7823600769043
1743669755.120315,2025-04-03 11:42:35,1,20.333333333333332,3.2145502536643185,0.0,18.549442291259766,39.9165153503418,293.2865619659424
1743669758.528776,2025-04-03 11:42:38,1,27.666666666666668,4.932882862316247,0.0,22.639989852905273,42.91248321533203,293.1210994720459
1743669761.955017,2025-04-03 11:42:41,1,42.666666666666664,37.52776749732568,0.0,17.10677146911621,26.54409408569336,283.1394672393799
1743669765.339225,2025-04-03 11:42:45,1,17.333333333333332,2.3094010767585034,0.0,43.05553436279297,39.893150329589844,316.9970512390137
1743669768.795962,2025-04-03 11:42:48,1,25.333333333333332,5.859465277082315,0.0,17.928600311279297,21.622896194458008,309.16333198547363
1743669772.209006,2025-04-03 11:42:52,1,18.666666666666668,1.5275252316519468,0.0,18.593788146972656,38.34819793701172,275.47502517700195
1743669775.598212,2025-04-03 11:42:55,1,19.0,5.196152422706632,0.0,23.090600967407227,33.60128402709961,291.91017150878906
1743669779.018897,2025-04-03 11:42:59,1,20.0,2.0,0.0,24.866580963134766,20.91526985168457,286.4270210266113
1743669782.420358,2025-04-03 11:43:02,1,19.0,1.7320508075688772,0.0,17.178058624267578,36.93866729736328,285.5668067932129
1743669785.824348,2025-04-03 11:43:05,1,21.0,4.358898943540674,0.0,16.498327255249023,40.52996635437012,327.6209831237793
1743669789.274266,2025-04-03 11:43:09,1,31.333333333333332,19.73153144926499,0.0,20.948171615600586,17.626523971557617,280.15828132629395
1743669792.65438,2025-04-03 11:43:12,1,17.333333333333332,1.5275252316519468,0.0,17.7459716796875,39.351463317871094,302.142858505249
1743669796.066403,2025-04-03 11:43:16,1,20.0,1.0,0.0,17.750978469848633,19.486188888549805,280.6882858276367
1743669799.451369,2025-04-03 11:43:19,1,22.666666666666668,8.962886439832502,0.0,20.114421844482422,22.642135620117188,314.34178352355957
1743669802.863131,2025-04-03 11:43:22,1,31.666666666666668,23.692474191889147,0.0,17.712116241455078,42.35124588012695,302.4752140045166
1743669806.281778,2025-04-03 11:43:26,1,18.666666666666668,1.5275252316519468,0.0,16.947031021118164,20.205020904541016,286.58366203308105
1743669809.66879,2025-04-03 11:43:29,1,19.333333333333332,4.163331998932265,0.0,20.680904388427734,39.06607627868652,313.39430809020996
1743669813.087938,2025-04-03 11:43:33,1,28.0,11.357816691600547,0.0,19.2716121673584,36.61394119262695,297.93620109558105
1743669816.503556,2025-04-03 11:43:36,1,22.666666666666668,4.041451884327381,0.0,19.191980361938477,30.985355377197266,302.63495445251465
1743669819.919593,2025-04-03 11:43:39,1,24.0,4.358898943540674,0.0,17.507553100585938,18.601417541503906,299.66282844543457
1743669823.311903,2025-04-03 11:43:43,1,19.333333333333332,4.163331998932265,0.0,19.080400466918945,34.54232215881348,308.24923515319824
1743669826.74348,2025-04-03 11:43:46,1,20.333333333333332,2.3094010767585034,0.0,20.785093307495117,19.911527633666992,290.04383087158203
1743669830.137886,2025-04-03 11:43:50,1,23.666666666666668,10.016652800877813,0.0,26.214122772216797,37.4298095703125,305.2501678466797
1743669833.563122,2025-04-03 11:43:53,1,20.0,3.605551275463989,0.0,22.33147621154785,34.99722480773926,282.3455333709717
1743669836.964683,2025-04-03 11:43:56,1,24.333333333333332,4.725815626252608,0.0,23.578166961669922,44.085025787353516,282.9310894012451
1743669840.37719,2025-04-03 11:44:00,1,20.0,3.4641016151377544,0.0,18.790245056152344,18.172264099121094,282.59825706481934
1743669843.756411,2025-04-03 11:44:03,1,17.0,1.0,0.0,20.334482192993164,42.059898376464844,280.4217338562012
1743669847.156881,2025-04-03 11:44:07,1,26.333333333333332,5.131601439446884,0.0,19.65641975402832,17.351150512695312,287.5692844390869
1743669850.549565,2025-04-03 11:44:10,1,19.0,1.7320508075688772,0.0,16.378402709960938,38.20490837097168,286.74840927124023
1743669853.950247,2025-04-03 11:44:13,1,22.0,6.0,0.0,17.3952579498291,21.84581756591797,289.39032554626465
1743669857.340804,2025-04-03 11:44:17,1,21.666666666666668,6.506407098647712,0.0,16.911029815673828,16.918182373046875,293.4913635253906
1743669860.725023,2025-04-03 11:44:20,1,23.0,1.0,0.0,23.93317222595215,32.83071517944336,285.55941581726074
1743669864.135748,2025-04-03 11:44:24,1,17.333333333333332,2.3094010767585034,0.0,15.67387580871582,39.48783874511719,291.1102771759033
1743669867.541372,2025-04-03 11:44:27,1,23.333333333333332,8.736894948054104,0.0,19.066810607910156,26.322126388549805,290.18139839172363
1743669870.942185,2025-04-03 11:44:30,1,27.333333333333332,9.451631252505216,0.0,20.50948143005371,27.532577514648438,299.8085021972656
1743669874.350478,2025-04-03 11:44:34,1,19.333333333333332,1.1547005383792515,0.0,26.615381240844727,38.67650032043457,282.30905532836914
1743669877.756075,2025-04-03 11:44:37,1,37.0,32.96968304366907,0.0,16.914844512939453,18.795013427734375,299.46327209472656
1743669881.199458,2025-04-03 11:44:41,1,21.666666666666668,8.144527815247077,0.0,20.05481719970703,41.87369346618652,287.78600692749023
1743669884.611643,2025-04-03 11:44:44,1,26.333333333333332,13.650396819628847,0.0,16.658306121826172,41.54157638549805,447.1728801727295
1743669888.201188,2025-04-03 11:44:48,1,33.666666666666664,22.94195574342635,0.0,17.066001892089844,19.149303436279297,279.84023094177246
1743669891.589686,2025-04-03 11:44:51,1,26.0,1.7320508075688772,0.0,18.567800521850586,18.433332443237305,350.45838356018066
1743669896.049449,2025-04-03 11:44:56,1,24.0,6.244997998398398,0.0,18.039941787719727,27.730941772460938,293.81465911865234
1743669899.460195,2025-04-03 11:44:59,1,27.0,5.196152422706632,0.0,56.516408920288086,26.7794132232666,310.2273941040039
1743669902.923418,2025-04-03 11:45:02,1,23.666666666666668,9.865765724632496,0.0,17.865419387817383,41.84079170227051,304.7652244567871
1743669906.344913,2025-04-03 11:45:06,1,17.0,1.7320508075688772,0.0,17.765045166015625,42.62900352478027,351.98163986206055
1743669909.808605,2025-04-03 11:45:09,1,18.333333333333332,2.5166114784235836,0.0,20.485877990722656,40.08030891418457,290.99154472351074
1743669913.214319,2025-04-03 11:45:13,1,21.333333333333332,7.505553499465135,0.0,17.690658569335938,17.7457332611084,337.4176025390625
1743669916.663389,2025-04-03 11:45:16,1,30.0,13.856406460551018,0.0,17.586946487426758,40.221452713012695,280.0590991973877
1743669920.061992,2025-04-03 11:45:20,1,20.0,1.7320508075688772,0.0,16.634225845336914,22.215843200683594,286.8497371673584
1743669923.455727,2025-04-03 11:45:23,1,22.666666666666668,6.027713773341707,0.0,18.8906192779541,16.98589324951172,288.14172744750977
1743669926.843862,2025-04-03 11:45:26,1,21.333333333333332,9.237604307034012,0.0,38.21158409118652,42.31095314025879,357.96451568603516
1743669930.358251,2025-04-03 11:45:30,1,21.0,3.4641016151377544,0.0,17.989635467529297,19.65022087097168,302.9308319091797
1743669933.752842,2025-04-03 11:45:33,1,20.333333333333332,3.0550504633038935,0.0,19.604921340942383,37.36591339111328,293.241024017334
1743669937.16224,2025-04-03 11:45:37,1,20.666666666666668,2.081665999466133,0.0,18.225908279418945,35.79449653625488,340.06333351135254
1743669940.618711,2025-04-03 11:45:40,1,25.333333333333332,7.767453465154029,0.0,17.90142059326172,36.218881607055664,279.71959114074707
1743669944.014691,2025-04-03 11:45:44,1,25.333333333333332,6.110100926607786,0.0,15.716314315795898,37.62459754943848,274.71065521240234
1743669947.401512,2025-04-03 11:45:47,1,18.0,2.0,0.0,16.341447830200195,42.562246322631836,294.74449157714844
1743669950.817059,2025-04-03 11:45:50,1,19.333333333333332,2.5166114784235836,0.0,18.34273338317871,39.97611999511719,414.7520065307617
1743669954.349831,2025-04-03 11:45:54,1,18.666666666666668,2.886751345948129,0.0,19.31309700012207,40.76552391052246,286.76819801330566
1743669957.756517,2025-04-03 11:45:57,1,18.333333333333332,1.1547005383792515,0.0,19.629716873168945,38.62404823303223,293.78628730773926
1743669961.170195,2025-04-03 11:46:01,1,26.333333333333332,4.041451884327381,0.0,115.6620979309082,43.94817352294922,317.95287132263184
1743669964.718671,2025-04-03 11:46:04,1,28.333333333333332,10.785793124908958,0.0,17.514467239379883,18.970251083374023,292.19508171081543
1743669968.127986,2025-04-03 11:46:08,1,21.666666666666668,0.5773502691896258,0.0,16.910791397094727,36.19956970214844,301.8958568572998
1743669971.540405,2025-04-03 11:46:11,1,28.666666666666668,9.451631252505216,0.0,21.32129669189453,22.33409881591797,281.85200691223145
1743669974.944658,2025-04-03 11:46:14,1,24.333333333333332,1.1547005383792515,0.0,16.132116317749023,31.683921813964844,285.5257987976074
1743669978.34749,2025-04-03 11:46:18,1,21.666666666666668,2.3094010767585034,0.0,26.49068832397461,31.234025955200195,315.28472900390625
1743669981.782116,2025-04-03 11:46:21,1,24.666666666666668,7.023769168568492,0.0,20.19643783569336,19.83952522277832,287.35828399658203
1743669985.158929,2025-04-03 11:46:25,1,21.333333333333332,2.5166114784235836,0.0,17.66824722290039,37.24956512451172,281.1417579650879
1743669988.555364,2025-04-03 11:46:28,1,18.333333333333332,2.3094010767585034,0.0,16.861677169799805,37.105560302734375,353.806734085083
1743669992.028101,2025-04-03 11:46:32,1,22.0,4.358898943540674,0.0,17.004966735839844,42.49429702758789,283.16569328308105
1743669995.429486,2025-04-03 11:46:35,1,18.0,1.7320508075688772,0.0,16.951560974121094,41.43667221069336,280.2102565765381
1743669998.821645,2025-04-03 11:46:38,1,21.333333333333332,4.725815626252608,0.0,16.746997833251953,48.20060729980469,299.0996837615967
1743670002.25519,2025-04-03 11:46:42,1,24.0,3.0,0.0,19.351720809936523,34.75642204284668,280.4369926452637
1743670005.659095,2025-04-03 11:46:45,1,20.333333333333332,0.5773502691896258,0.0,15.800237655639648,26.49688720703125,290.26174545288086
1743670009.050174,2025-04-03 11:46:49,1,26.333333333333332,4.725815626252608,0.0,21.070003509521484,43.90740394592285,218.0931568145752
1743670013.417048,2025-04-03 11:46:53,1,21.666666666666668,4.163331998932265,0.0,16.85476303100586,35.94827651977539,294.88563537597656
1743670016.82858,2025-04-03 11:46:56,1,20.333333333333332,3.2145502536643185,0.0,17.953157424926758,38.222551345825195,305.97901344299316
1743670020.247375,2025-04-03 11:47:00,1,24.0,10.583005244258363,0.0,19.170522689819336,18.49508285522461,282.0875644683838
1743670023.630825,2025-04-03 11:47:03,1,21.333333333333332,3.5118845842842465,0.0,21.86727523803711,40.83967208862305,297.8482246398926
1743670027.055833,2025-04-03 11:47:07,1,23.666666666666668,2.081665999466133,0.0,20.833253860473633,35.902976989746094,288.9714241027832
1743670030.470528,2025-04-03 11:47:10,1,30.666666666666668,11.372481406154654,0.0,18.052101135253906,34.131526947021484,289.9627685546875
1743670033.898897,2025-04-03 11:47:13,1,20.333333333333332,4.041451884327381,0.0,17.832279205322266,21.524667739868164,283.4196090698242
1743670037.284728,2025-04-03 11:47:17,1,27.666666666666668,14.571661996262929,0.0,18.39900016784668,17.401456832885742,285.36343574523926
1743670040.665596,2025-04-03 11:47:20,1,25.0,2.0,0.0,15.698432922363281,35.24494171142578,318.284273147583
1743670044.09659,2025-04-03 11:47:24,1,24.333333333333332,1.5275252316519468,0.0,17.627716064453125,19.223690032958984,283.73217582702637
1743670047.489551,2025-04-03 11:47:27,1,24.0,2.6457513110645907,0.0,18.828868865966797,33.98489952087402,279.4606685638428
1743670050.879716,2025-04-03 11:47:30,1,23.333333333333332,6.027713773341707,0.0,21.878957748413086,21.808862686157227,308.29334259033203
1743670054.298758,2025-04-03 11:47:34,1,24.0,7.937253933193772,0.0,24.440288543701172,40.609121322631836,304.96859550476074
1743670057.718132,2025-04-03 11:47:37,1,19.333333333333332,0.5773502691896258,0.0,17.151355743408203,37.32013702392578,331.6805362701416
1743670061.163553,2025-04-03 11:47:41,1,21.333333333333332,4.041451884327381,0.0,17.520904541015625,17.35830307006836,288.2843017578125
1743670064.548145,2025-04-03 11:47:44,1,29.333333333333332,11.239810200058244,0.0,18.031597137451172,34.97123718261719,274.91307258605957
1743670067.961894,2025-04-03 11:47:47,1,22.0,3.605551275463989,0.0,17.371654510498047,18.8753604888916,290.3633117675781
1743670071.351649,2025-04-03 11:47:51,1,27.0,3.605551275463989,0.0,16.89887046813965,17.545461654663086,286.1454486846924
1743670074.739496,2025-04-03 11:47:54,1,20.666666666666668,2.5166114784235836,0.0,17.159223556518555,20.548105239868164,311.2030029296875
1743670078.158891,2025-04-03 11:47:58,1,20.333333333333332,3.0550504633038935,0.0,22.76468276977539,35.29953956604004,317.45052337646484
1743670081.593331,2025-04-03 11:48:01,1,22.0,2.6457513110645907,0.0,17.28510856628418,17.415523529052734,308.69436264038086
1743670085.006227,2025-04-03 11:48:05,1,27.0,11.269427669584644,0.0,24.171829223632812,20.358562469482422,316.4188861846924
1743670088.434106,2025-04-03 11:48:08,1,18.333333333333332,1.5275252316519468,0.0,20.5843448638916,41.834115982055664,301.47361755371094
1743670091.857024,2025-04-03 11:48:11,1,20.0,1.0,0.0,16.97373390197754,17.705440521240234,311.32030487060547
1743670095.270251,2025-04-03 11:48:15,1,18.0,3.4641016151377544,0.0,18.332481384277344,18.790245056152344,298.83599281311035
1743670098.659629,2025-04-03 11:48:18,1,26.666666666666668,15.01110699893027,0.0,17.981767654418945,30.069351196289062,315.13190269470215
1743670102.106472,2025-04-03 11:48:22,1,29.0,7.211102550927978,0.0,20.736217498779297,20.946979522705078,294.6047782897949
1743670105.508771,2025-04-03 11:48:25,1,25.0,5.291502622129181,0.0,23.853063583374023,42.18792915344238,323.56762886047363
1743670108.981187,2025-04-03 11:48:28,1,18.333333333333332,1.5275252316519468,0.0,18.489837646484375,36.63158416748047,333.42742919921875
1743670112.438856,2025-04-03 11:48:32,1,20.666666666666668,1.5275252316519468,0.0,16.758203506469727,18.74828338623047,309.09061431884766
1743670115.848158,2025-04-03 11:48:35,1,19.333333333333332,2.5166114784235836,0.0,16.559362411499023,18.069744110107422,279.45685386657715
1743670119.223593,2025-04-03 11:48:39,1,22.0,3.4641016151377544,0.0,21.40021324157715,18.125295639038086,274.57618713378906
1743670122.596602,2025-04-03 11:48:42,1,19.0,2.0,0.0,18.08953285217285,39.51740264892578,283.43725204467773
1743670126.001599,2025-04-03 11:48:46,1,25.333333333333332,6.8068592855540455,0.0,19.278764724731445,17.220020294189453,320.3909397125244
1743670129.424293,2025-04-03 11:48:49,1,22.666666666666668,3.7859388972001824,0.0,15.894174575805664,37.61124610900879,313.01069259643555
1743670132.849008,2025-04-03 11:48:52,1,18.666666666666668,1.5275252316519468,0.0,19.231557846069336,38.814544677734375,314.45932388305664
1743670136.274832,2025-04-03 11:48:56,1,23.333333333333332,2.081665999466133,0.0,20.705461502075195,34.31224822998047,281.8942070007324
1743670139.675333,2025-04-03 11:48:59,1,20.333333333333332,6.6583281184793925,0.0,19.197940826416016,40.30895233154297,300.6880283355713
1743670143.08708,2025-04-03 11:49:03,1,29.333333333333332,12.741009902410928,0.0,32.00364112854004,30.024051666259766,291.0647392272949
1743670146.528766,2025-04-03 11:49:06,1,28.0,4.358898943540674,0.0,18.94354820251465,33.421993255615234,278.5604000091553
1743670149.920455,2025-04-03 11:49:09,1,21.666666666666668,6.6583281184793925,0.0,22.43828773498535,20.258426666259766,286.5161895751953
1743670153.32062,2025-04-03 11:49:13,1,33.0,14.422205101855956,0.0,27.49037742614746,19.313573837280273,292.388916015625
1743670156.715385,2025-04-03 11:49:16,1,17.666666666666668,1.1547005383792515,0.0,17.127275466918945,18.939971923828125,288.3338928222656
1743670160.099725,2025-04-03 11:49:20,1,20.0,3.4641016151377544,0.0,16.576766967773438,18.339872360229492,288.68627548217773
1743670163.481717,2025-04-03 11:49:23,1,18.0,1.0,0.0,16.165971755981445,41.09954833984375,301.8004894256592
1743670166.892688,2025-04-03 11:49:26,1,23.0,9.539392014169456,0.0,17.4713134765625,21.09837532043457,296.79012298583984
1743670170.300392,2025-04-03 11:49:30,1,19.333333333333332,3.0550504633038935,0.0,16.748666763305664,40.4818058013916,287.98460960388184
1743670173.704153,2025-04-03 11:49:33,1,18.333333333333332,2.3094010767585034,0.0,18.662691116333008,16.71767234802246,284.87491607666016
1743670177.075614,2025-04-03 11:49:37,1,18.333333333333332,0.5773502691896258,0.0,19.34051513671875,38.88082504272461,286.52000427246094
1743670180.480538,2025-04-03 11:49:40,1,20.333333333333332,4.163331998932265,0.0,23.09107780456543,20.772218704223633,296.6470718383789
1743670183.888587,2025-04-03 11:49:43,1,25.0,13.0,0.0,19.12093162536621,42.45162010192871,321.35725021362305
1743670187.330588,2025-04-03 11:49:47,1,23.333333333333332,5.131601439446884,0.0,16.176939010620117,20.561695098876953,282.7792167663574
1743670190.713351,2025-04-03 11:49:50,1,51.333333333333336,47.43767841424508,0.0,16.974687576293945,44.36016082763672,284.81507301330566
1743670194.199641,2025-04-03 11:49:54,1,22.333333333333332,6.6583281184793925,0.0,17.850637435913086,40.97938537597656,299.4554042816162
1743670197.62239,2025-04-03 11:49:57,1,18.333333333333332,1.1547005383792515,0.0,17.958402633666992,18.184185028076172,456.4933776855469
1743670201.165723,2025-04-03 11:50:01,1,21.333333333333332,3.2145502536643185,0.0,18.825292587280273,33.78653526306152,289.8674011230469
1743670204.577939,2025-04-03 11:50:04,1,18.666666666666668,2.081665999466133,0.0,21.828174591064453,39.70456123352051,302.5662899017334
1743670207.999166,2025-04-03 11:50:07,1,33.0,11.532562594670797,0.0,19.951343536376953,42.275190353393555,396.18587493896484
1743670211.54195,2025-04-03 11:50:11,1,23.666666666666668,4.725815626252608,0.0,18.25261116027832,38.46335411071777,301.3122081756592
1743670214.958148,2025-04-03 11:50:14,1,26.333333333333332,4.509249752822894,0.0,16.223907470703125,33.43343734741211,285.7332229614258
1743670218.364548,2025-04-03 11:50:18,1,30.0,17.320508075688775,0.0,30.11012077331543,17.609834671020508,308.18819999694824
1743670221.786749,2025-04-03 11:50:21,1,18.0,1.0,0.0,16.626596450805664,40.448904037475586,314.81289863586426
1743670225.219033,2025-04-03 11:50:25,1,19.666666666666668,1.1547005383792515,0.0,21.62623405456543,18.80359649658203,280.9576988220215
1743670228.607576,2025-04-03 11:50:28,1,21.0,1.7320508075688772,0.0,17.099857330322266,19.278764724731445,339.1392230987549
1743670232.046481,2025-04-03 11:50:32,1,23.0,3.0,0.0,19.076108932495117,39.342403411865234,279.3745994567871
1743670235.44607,2025-04-03 11:50:35,1,22.666666666666668,4.041451884327381,0.0,17.789363861083984,17.78888702392578,286.2386703491211
1743670238.81881,2025-04-03 11:50:38,1,21.0,5.5677643628300215,0.0,20.51377296447754,42.157649993896484,314.1024112701416
1743670242.249665,2025-04-03 11:50:42,1,18.666666666666668,2.886751345948129,0.0,19.994735717773438,41.35632514953613,283.65612030029297
1743670245.648989,2025-04-03 11:50:45,1,21.666666666666668,4.932882862316247,0.0,17.801284790039062,42.02747344970703,297.9161739349365
1743670249.065404,2025-04-03 11:50:49,1,20.333333333333332,3.5118845842842465,0.0,16.176700592041016,20.50185203552246,294.01135444641113
1743670252.471191,2025-04-03 11:50:52,1,18.666666666666668,1.5275252316519468,0.0,18.064022064208984,18.691539764404297,289.78729248046875
1743670255.856559,2025-04-03 11:50:55,1,21.333333333333332,2.081665999466133,0.0,23.607969284057617,18.110990524291992,293.4095859527588
1743670259.252273,2025-04-03 11:50:59,1,22.333333333333332,3.7859388972001824,0.0,16.743898391723633,34.069061279296875,313.08698654174805
1743670262.690068,2025-04-03 11:51:02,1,19.666666666666668,2.081665999466133,0.0,32.08613395690918,37.900447845458984,315.2921199798584
1743670266.128673,2025-04-03 11:51:06,1,25.666666666666668,8.082903768654761,0.0,21.615266799926758,18.14866065979004,332.0457935333252
1743670269.575184,2025-04-03 11:51:09,1,23.666666666666668,6.110100926607786,0.0,26.223182678222656,41.31746292114258,
1743670274.72371,2025-04-03 11:51:14,1,22.0,2.6457513110645907,0.0,17.406702041625977,33.82301330566406,286.5474224090576
1743670278.129296,2025-04-03 11:51:18,1,17.666666666666668,1.5275252316519468,0.0,17.77482032775879,40.25411605834961,351.5474796295166
1743670281.601077,2025-04-03 11:51:21,1,25.333333333333332,3.2145502536643185,0.0,18.00990104675293,20.14327049255371,277.6148319244385
1743670284.981523,2025-04-03 11:51:24,1,18.333333333333332,1.5275252316519468,0.0,16.829967498779297,55.37772178649902,294.2700386047363
1743670288.411608,2025-04-03 11:51:28,1,24.666666666666668,5.033222956847166,0.0,18.54991912841797,17.13275909423828,284.30962562561035
1743670291.795968,2025-04-03 11:51:31,1,28.0,7.810249675906654,0.0,17.007112503051758,39.2913818359375,301.18393898010254
1743670295.221231,2025-04-03 11:51:35,1,22.333333333333332,6.8068592855540455,0.0,19.895553588867188,24.720191955566406,281.6765308380127
1743670298.595258,2025-04-03 11:51:38,1,20.0,3.4641016151377544,0.0,17.57669448852539,49.95322227478027,295.58873176574707
1743670302.018302,2025-04-03 11:51:42,1,22.666666666666668,5.033222956847166,0.0,17.329692840576172,31.378984451293945,294.69871520996094
1743670305.422834,2025-04-03 11:51:45,1,21.0,7.810249675906654,0.0,17.35711097717285,20.10488510131836,301.99193954467773
1743670308.824831,2025-04-03 11:51:48,1,16.333333333333332,0.5773502691896258,0.0,20.438432693481445,18.182754516601562,298.1445789337158
1743670312.211421,2025-04-03 11:51:52,1,18.0,0.0,0.0,16.907930374145508,40.17329216003418,293.25079917907715
1743670315.613508,2025-04-03 11:51:55,1,18.0,2.0,0.0,16.395092010498047,43.21098327636719,311.1536502838135
1743670319.041684,2025-04-03 11:51:59,1,19.666666666666668,3.5118845842842465,0.0,17.68016815185547,38.294315338134766,279.5257568359375
